rank,mlb_player_id,full_name,current_age,primary_position,current_team,highest_level_name,total_milb_pa,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_avg_ops,composite_score,weighted_prospect_score
1246,808631,Frederik Jimenez,20.895277207392198,C,,A,368.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05045094250091039,0.07825039012857889
1247,703639,Nico Perez,21.048596851471594,SS,,A,251.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05042055988320715,0.11505781615925056
1248,699027,Jose Suarez,21.163586584531142,OF,,A,539.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0503988968928915,0.14329630406365815
1249,800444,Nikau Pouaka-Grego,21.06776180698152,SS,,A,311.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.050376058895706156,0.11693006015297733
1250,694202,Manuel Beltre,21.3305954825462,SS,,A,1330.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05035785092502197,0.18451812111052618
1251,800106,Marcos Torres,21.021218343600275,OF,,A,688.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.050352692359418263,0.10342113459709394
1252,703160,Yasser Mercedes,20.892539356605067,OF,,A,467.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0503444303668811,0.07036287859846821
1253,694206,Daniel Guilarte,21.94387405886379,SS,,A+,1078.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05033775776360967,0.3548682527998226
1254,703890,Enzo Paulino,21.371663244353183,OF,,A+,157.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05024488268152089,0.18760626744228887
1255,691405,Juan Benjamin,22.455852156057496,SS,,A+,1161.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05022986046844647,0.5034064094986632
1256,702467,Tommy Specht,21.28952772073922,OF,,A,501.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05022655241031367,0.16443846398592474
1257,801522,Carlos Sanchez,21.048596851471594,C,,A,204.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0502055332765656,0.10035159613778036
1258,702550,Chandler Pollard,21.43189596167009,OF,,A,333.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05020491190196956,0.20102088409732097
1259,815873,Sean Keys,22.3709787816564,3B,,A+,627.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05017787115135991,0.4726153044025965
1260,806304,Noah Williams,21.489390828199863,OF,,A,152.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05016255909945137,0.21364471012621306
1261,801938,Avery Owusu-Asiedu,22.313483915126625,OF,,A+,564.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05014843488505037,0.45243700548636373
1262,694304,Cole Fontenelle,23.581108829568787,3B,,AA,679.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.050141215766272916,0.8913364607335469
1263,800266,Yordalin Pena,21.05681040383299,OF,,A,412.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05013170224370649,0.09739693875647683
1264,808060,Yoiber Ocopio,21.12251882272416,C,,A,50.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05012657773015023,0.11389581698063841
1265,800327,Juan Perez,21.04312114989733,C,,A,249.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05009864661156352,0.09164712682642469
1266,691416,Esteban González,22.55715263518138,CF,,A+,861.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05008594410887473,0.5248639384354326
1267,823779,Ryan Sprock,21.02943189596167,3B,,A,86.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05007990791559967,0.08688678002536698
1268,800140,Kendry Chirinos,21.00479123887748,3B,,A,397.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.050054952111171294,0.07894061103240134
1269,815147,Wilson Rodriguez,21.075975359342916,OF,,A,117.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05004851860246949,0.09659411308952015
1270,805301,Jordan Dissin,23.362080766598222,C,,AA,803.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05002414376191122,0.7985880180751211
1271,701661,Cristian Garcia,21.201916495550993,3B,,A,200.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.05001693925206542,0.12689296920023052
1272,703612,Nick Peoples,21.207392197125255,OF,,A,545.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04999961848773768,0.12711959749169294
1273,806233,Luke Stevenson,21.21286789869952,C,,A,100.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04996535058680071,0.12617302489177487
1274,701360,Chris Arroyo,21.05681040383299,1B,,A,79.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0499571292318725,0.0854501488095238
1275,694204,Maikol Hernández,22.012320328542096,SS,,A+,602.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04995506289549845,0.346890276508484
1276,695013,Kalae Harrison,23.342915811088297,SS,,AA,314.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049946733579091566,0.7851074716947795
1277,701206,Willy Montero,21.177275838466805,CF,,A,671.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04992010702397618,0.11380663917686343
1278,703201,Henry Ramos,21.048596851471594,OF,,A,277.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04991571121774227,0.08052992369127984
1279,702491,Mitch Voit,21.021218343600275,2B,,A,99.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049897037946275605,0.07232106294606294
1280,682707,Jeremy De La Rosa,23.72621492128679,CF,,AA,1434.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04987527870340138,0.9255277531373505
1281,809720,Damian Bravo,22.083504449007528,OF,,A+,98.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04985169127297603,0.3603299849540229
1282,703144,Ryan Reckley,21.086926762491444,SS,,A+,79.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04984707190850307,0.08557772771925605
1283,682621,Gabriel Rodriguez,23.6249144421629,SS,,AA,698.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04983994643401524,0.8828679044246656
1284,800329,Alexander Martinez,20.892539356605067,C,,A,61.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04983715593429328,0.036066968365171224
1285,683612,Ronaldo Flores,23.394934976043807,C,,AA,500.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04983342241387999,0.795012349427872
1286,800572,Alen Pineda,20.92539356605065,C,,A,56.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049828928650775116,0.04366424797872787
1287,703680,Brandon Compton,21.949349760438057,OF,,A+,113.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0498205498390479,0.31856548585607103
1288,702463,Aaron McKeithan,25.82067077344285,C,,AA,762.0,0.14832971234277342,1.6263794135248356e-06,3.872331936963894e-06,0.04975830641878597,0.6782723293780173
1289,695554,Tayden Hall,22.7378507871321,C,,A+,993.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04974854657134683,0.5577466632882169
1290,699052,Manuel Mejias,21.319644079397673,C,,A,436.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04974235476158365,0.13863415217486608
1291,703637,Max Williams,21.138945927446954,OF,,A,78.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049727799481025355,0.09067621322759348
1292,701337,Ethan Petry,21.308692676249144,OF,,A,101.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049681749966000735,0.1315250867698184
1293,691588,Ian Lewis,22.67488021902806,SS,,A+,973.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04967914938717206,0.5316270754889926
1294,807759,Estarling Mercado,22.5927446954141,OF,,A+,275.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049610726054559996,0.4996803040740092
1295,692190,Donovan Antonia,22.154688569472963,C,,A+,157.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0495775502303803,0.3611988997973062
1296,813620,Carson Rucker,21.138945927446954,3B,,A,429.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049563946516981296,0.07939411108403827
1297,835938,Hayden Friese,21.144421629021217,OF,,A,91.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04954718563954612,0.07963876345146607
1298,701783,Cole Messina,22.403832991101986,C,,AA,444.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04953812768057039,0.43429679108196345
1299,702278,Nolan Schubart,21.412731006160165,OF,,A,66.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04952891193072548,0.1483254425689584
1300,800357,Ricardo Gonzalez,21.256673511293634,SS,,A,795.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04950229603939289,0.10544913612072668
1301,701701,Quincy Scott,22.729637234770706,OF,,A+,755.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04949475566576362,0.5351950130634423
1302,836058,Ely Brown,21.23750855578371,OF,,A,122.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04946134576780283,0.09763933838291428
1303,802991,E.J. Exposito,24.42984257357974,SS,,AA,951.0,0.11233726552800677,3.700895102313884e-05,8.811655005509249e-05,0.0494581311591751,0.7759880082536321
1304,801590,Aaron Parker,22.72416153319644,C,,A+,376.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04935532704381972,0.5225034431124802
1305,702262,Jared Jones,22.187542778918548,1B,,A+,58.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049353200737432594,0.35429408887043534
1306,699698,Ricardo Cova,21.374401095140314,SS,,A,127.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04934633615569172,0.12536138700058763
1307,702391,Demetrio Nadal,21.26488706365503,OF,,A,171.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049333001264153235,0.09581548262316454
1308,830239,Aaron Walton,21.401779603011637,OF,,A,71.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04929293449320755,0.12884015412721284
1309,692633,Manuel Palencia,23.091033538672143,C,,AA,283.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04927518696815837,0.6400313224253179
1310,699112,Jose Serrano,21.984941820670773,SS,,A+,122.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049268692633225274,0.2883845056987767
1311,691411,Luis Durango,22.50239561943874,CF,,A+,589.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049262309261922335,0.4440988505716478
1312,703448,Cam Cannarella,22.088980150581794,OF,,A+,95.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049259969753507056,0.31809782827858984
1313,702596,Yeniel Laboy,21.409993155373034,3B,,A,274.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04924004848904441,0.12729568544333072
1314,702685,Brenner Cox,21.409993155373034,OF,,A,597.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04921978750679095,0.12587172780545677
1315,701689,Vance Honeycutt,22.39561943874059,OF,,A+,472.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04920144935310262,0.406151478705992
1316,800126,Alain Camou,21.935660506502394,2B,,A+,115.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.0491724938982895,0.26713519674804986
1317,695565,Casey Saucke,22.209445585215605,OF,,A+,99.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04915858743330469,0.34629850497197434
1318,691922,Javier Rivas,23.10198494182067,SS,,AA,1124.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04915165287876506,0.6338781049087608
1319,804109,Aiva Arquette,21.976728268309376,SS,,A+,117.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049150247059761204,0.27730798797959333
1320,808571,D'Angelo Ortiz,21.245722108145106,3B,,A,100.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049143484616037326,0.0777028224014831
1321,702908,Guillermo Williamson,21.56331279945243,LF,,A,325.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049124698844570366,0.16010652107499673
1322,699293,Yohairo Cuevas,22.06160164271047,OF,,A+,926.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04909285562255499,0.297700370242593
1323,702619,Luke Hill,21.49760438056126,3B,,A,62.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.049084869398929386,0.13963409838409838
1324,702889,Andy Lugo,21.56605065023956,IF,,A,341.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04908032149838279,0.15768950437317783
1325,691262,Reginald Preciado,22.39835728952772,SS,,A+,970.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04906489581504002,0.3966165903985311
1326,828335,Titus Dumitru,22.39561943874059,OF,,A+,571.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04906209086199628,0.3955597386704312
1327,692390,Jose Cordoba,22.76249144421629,CF,,A+,477.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04904612313022317,0.5108598932827697
1328,826163,Carter Dorighi,22.327173169062284,SS,,A+,217.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04901075832852959,0.37071312594149336
1329,805870,Hyungchan Um,21.456536618754278,C,,A,460.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04896979851114095,0.12058321943808636
1330,702673,Omari Daniel,21.429158110882955,P,,A,54.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04895143762372631,0.11205625107185731
1331,806128,Antonio Jimenez,21.31416837782341,SS,,A,110.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048894370803954694,0.0780284749034749
1332,814442,Ivan Brethowr,22.611909650924023,RF,,A+,523.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04887596777359735,0.44899929883382583
1333,827517,Kyle Lodise,21.976728268309376,SS,,A+,113.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048873030484232256,0.2569432963974604
1334,805550,Ryan Weingartner,21.259411362080765,SS,,A,90.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048865068167494086,0.061884652509652506
1335,816384,Sam Robertson,21.22655715263518,SS,,A,68.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048836966824347953,0.05153317379879879
1336,807511,Nelly Taylor,22.71047227926078,OF,,A+,907.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04883361146652579,0.47731509502072667
1337,695069,Keith Jones II,23.444216290212182,OF,,AA,518.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04883036187342898,0.7299476526172357
1338,683353,Connor Caskenette,23.318275154004105,C,,AA,321.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04881004263767637,0.6825106571223667
1339,699228,Jakey Josepha,21.399041752224505,CF,,A,357.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048793942888254255,0.09307642199921684
1340,699082,Yhoangel Aponte,21.65366187542779,CF,,A,364.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048773113635303615,0.15949772083204988
1341,685716,Nelson Quiroz,23.923340177960302,C,,AA,458.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048762937743696805,0.9081500757646135
1342,692110,Core Jackson,21.99315537303217,SS,,A+,108.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048703012794798224,0.24915281620370563
1343,682728,Luis Chevalier,23.720739219712527,3B,,AA,82.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04865887477370101,0.8195480791886919
1344,825094,Nick Dumesnil,21.533196440793976,OF,,A,79.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04864884513614125,0.11823161912909977
1345,702517,Mason White,22.04791238877481,SS,,A+,77.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04864113190283764,0.260334661854119
1346,696142,Will Taylor,22.743326488706366,OF,,A+,356.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04861704619985109,0.4710174817735058
1347,691370,Juan Chacon,22.844626967830255,RF,,AA,762.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04861643256808671,0.5040338453711026
1348,696286,Davis Diaz,22.60369609856263,C,,A+,310.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04861596356614399,0.426280982951939
1349,700369,Adrian De Leon,21.661875427789184,C,,A,298.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04861331205879304,0.15028102827600237
1350,694180,Wilman Diaz,21.897330595482547,SS,,A,608.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048612831898513544,0.2153302048826923
1351,700840,Christian Olivo,21.94387405886379,SS,,A+,737.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04858240670759915,0.22625528240488785
1352,823807,Kane Kepley,21.648186173853524,OF,,A,131.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04855559956490962,0.1424391636157345
1353,702270,Malcolm Moore,22.190280629705683,C,,A+,346.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04846980391957941,0.2890929597528946
1354,694209,Robert Lopez,21.765913757700204,C,,A,482.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04845194472721468,0.1670843827780632
1355,703676,Ethan Frey,21.56605065023956,OF,,A,122.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.048451371296910864,0.11295305094161363
1356,829649,Colin Yeaman,21.481177275838466,SS,,A,72.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04843958317588335,0.089652730461554
1357,696510,Peyton Stovall,22.647501711156742,2B,,A+,360.0,0.11233726552800677,2.7097279376782397e-06,6.4517331849481895e-06,0.04842041125394979,0.42499760755911353
