rank,mlb_player_id,full_name,player_type,current_age,age_tier,primary_position,current_team,highest_level,pred_mlb_wrc_plus,combined_age_factor,prospect_value_score
587,678391,Jorbit Vivas,Hitter,24.583162217659137,Standard Prospect,2B,0,AAA,89.91190253045923,0.4592341308195086,60.61522660630094
588,689302,Karson Simas,Hitter,24.35318275154004,Standard Prospect,SS,0,AAA,85.70140845070422,0.5178083653011302,60.57447698192384
589,801464,Andrew Pintar,Hitter,24.54483230663929,Standard Prospect,CF,0,AAA,88.63293556085918,0.4685405594714292,60.47115643536365
590,694025,Felix Reyes,Hitter,24.53661875427789,Standard Prospect,RF,0,AAA,86.91223776223777,0.4705578348981944,60.41794114223652
591,694184,Cristian Santana,Hitter,21.869952087611225,Premium Prospect,SS,0,A,83.476,0.7649025128467424,60.37560523476446
592,703766,Dakota Harris,Hitter,23.633127994524298,Standard Prospect,SS,0,AA,84.66335403726708,0.5393666600982128,60.17465229156244
593,691262,Reginald Preciado,Hitter,22.39835728952772,Premium Prospect,SS,0,A+,80.70226804123712,0.7087789574619807,60.06007287743965
594,822676,Alex Lodise,Hitter,21.579739904175224,Premium Prospect,SS,0,A+,82.69225688073395,1.322775543500437,60.05739161778062
595,682621,Gabriel Rodriguez,Hitter,23.6249144421629,Standard Prospect,SS,0,AA,84.97994269340974,0.5417735494824643,60.020868284044845
596,802135,Braden Barry,Hitter,23.668720054757017,Standard Prospect,OF,0,AAA,91.162,0.7369410729741298,59.954628271854126
597,694209,Robert Lopez,Hitter,21.765913757700204,Premium Prospect,C,0,A,81.22821576763485,0.8117174996325482,59.4002457423905
598,805865,Guy Lipscomb,Hitter,24.577686516084874,Standard Prospect,OF,0,AAA,89.26067415730337,0.4605528484416938,59.36827270115315
599,700720,Luis Pino,Hitter,21.66735112936345,Premium Prospect,CF,0,A,80.42038216560509,0.8584623769882287,59.27729076058002
600,691411,Luis Durango,Hitter,22.50239561943874,Premium Prospect,CF,0,A+,84.31657045840407,0.6694373769485922,59.266896949023945
601,692222,Jose Izarra,Hitter,23.589322381930184,Standard Prospect,SS,0,AA,84.08484848484848,0.5523194730730798,59.261760568366135
602,814442,Ivan Brethowr,Hitter,22.611909650924023,Premium Prospect,RF,0,A+,85.62065009560229,0.6302159142605729,59.16006512174407
603,682650,Malcom Nuñez,Hitter,24.583162217659137,Standard Prospect,1B,0,AAA,88.15361445783132,0.4592341308195086,59.12276138329709
604,800200,Jonathan Linares,Hitter,20.517453798767967,Elite Youth,C,0,A,79.63934426229508,1.6204491844181783,58.58854250203399
605,703202,Leandro Arias,Hitter,20.670773442847366,Elite Youth,SS,0,A,80.25693430656935,1.4913720868044624,58.58521392322246
606,815039,Dustin Dickerson,Hitter,24.531143052703623,Standard Prospect,SS,0,AAA,89.785,0.471907240382258,58.50667636679702
607,701689,Vance Honeycutt,Hitter,22.39561943874059,Premium Prospect,OF,0,A+,83.0387372881356,0.7098426175979038,58.425723613814846
608,805319,Dervy Ventura,Hitter,21.71663244353183,Premium Prospect,SS,0,A,83.08545454545454,0.8347914350836108,58.36769816798611
609,691616,Hedbert Perez,Hitter,22.51334702258727,Premium Prospect,LF,0,A+,80.83243243243243,0.665416000525183,58.052285213379015
610,800438,Andrés Nolaya,Hitter,20.53388090349076,Elite Youth,C,0,A,80.49571428571429,1.6061373730471604,57.69440188141882
611,677577,Ynmanol Mariñez,Hitter,24.490075290896645,Standard Prospect,SS,0,AAA,85.82978723404256,0.4821449542255204,57.615056176100666
612,683546,Albert Fabian,Hitter,23.797399041752225,Standard Prospect,OF,0,AA,85.89066189624329,0.4932690324293856,57.26539074539811
613,694387,Christian Knapczyk,Hitter,23.811088295687885,Standard Prospect,SS,0,AA,87.37130712008502,0.4895977884847912,57.01917852060133
614,694180,Wilman Diaz,Hitter,21.897330595482547,Premium Prospect,SS,0,A,80.35,0.75299809012809,57.01731679111423
615,678689,Neyfy Castillo,Hitter,24.602327173169066,Standard Prospect,SS,0,AAA,86.74033680834002,0.4546466389918995,56.99098494734631
616,682707,Jeremy De La Rosa,Hitter,23.72621492128679,Standard Prospect,CF,0,AA,84.29177126917713,0.5127753052560748,56.8328402425523
617,806518,Guillermo Rosario,Hitter,20.46269678302533,Elite Youth,C,0,A,76.168,1.6690192458846336,56.72991409704133
618,692453,Roismar Quintana,Hitter,22.6694045174538,Premium Prospect,OF,0,A+,84.30914454277286,0.610485393302434,56.71023684608424
619,687210,Nathan Martorella,Hitter,24.635181382614647,Standard Prospect,1B,0,AAA,87.65744064852345,0.4468828515754602,56.60462334608791
